wallet_address,tx_count,in_degree,out_degree,degree_ratio,fanin_count,fanout_count,total_received_amount,total_sent_amount,net_balance,turnover_ratio,avg_hop_interval_mins,median_hop_interval_mins,min_hop_interval_mins,max_hop_interval_mins,min_drain_minutes,wallet_age_hours,forwarded_pct_10m,forwarded_pct_30m,forwarded_pct_60m,forwarded_pct_120m,peel_skim_ratio,peel_signal,transient_velocity,velocity_drain_score,fanout_burst_signal,fanin_burst_signal,is_peel_chain_node,is_mixer_hub,is_mixer_intermediate,is_rapid_cashout_node,unique_counterparties,unique_ips_count,unique_countries_count,unique_asns_count,dominant_country,dominant_asn,timestamp_entropy,betweenness_centrality,pagerank,ground_truth_label,is_planted_anomaly
3EmvezXBYtNi1yXmVxbWTZZBHGACLa,3,1,2,2.0,1,2,1.83116072,13.30916341,-11.47800269,0.1376,1093.38,1093.38,1.05,2185.71,1.05,36.45,0.4044,0.4044,0.4044,0.4044,0.0,0.0,0.0038,1.9727,0.0547,0.0274,0.0,0.0,0.0,0.0,3,6,4,6,Australia,AS1221,0.2003,0.000353,0.001945,normal,0
3FYcZp39e3rfqJv3RBfchbnBTa,2,1,1,1.0,1,1,6.49645154,6.49645154,0.0,1.0,19.82,19.82,19.82,19.82,19.82,0.33,0.0,1.0,1.0,1.0,0.0498,4.98,2.6316,0.4803,2.3256,2.3256,1.0,0.0,1.0,0.0,2,4,3,4,India,AS133982,0.2181,6e-06,0.001652,peel_chain,1
3FaKFpAvshHkB1nWfYMe3bzM7SP,4,2,2,1.0,2,2,1.74158037,3.64230211,-1.90072174,0.4782,11607.46,14990.0,1721.9,18110.48,0.0,580.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0034,0.0034,0.0,0.0,0.0,0.0,4,8,7,8,China,AS12389,0.3272,0.001185,0.001267,normal,0
3FpwSfz4doJM8AWwaH1SKBea6i,3,1,2,2.0,1,3,4.74008743,2.63630237,2.10378506,0.5562,330.52,330.52,3.6,657.43,3.6,11.02,0.2074,0.2074,0.2074,0.2074,0.0,0.0,0.0502,0.4509,0.2698,0.0899,0.0,0.0,0.0,0.0,4,6,5,6,Australia,AS13335,0.2003,0.00174,0.001538,normal,0
3FpyeVAoAiVvYe42rwfmQqEi1WNcfcV,2,1,1,1.0,1,1,4.00720388,4.00720388,0.0,1.0,2.29,2.29,2.29,2.29,2.29,0.04,1.0,1.0,1.0,1.0,0.0385,3.85,11.1111,3.0395,7.1429,7.1429,1.0,0.0,1.0,1.0,2,4,3,4,Germany,AS24940,0.0,1.1e-05,0.002383,peel_chain,1
3GdndiQFcmjGDui2hsjsYjVAKJgNj3,4,3,1,0.3333333333333333,3,2,1.61053157,10.08452869,-8.47399712,0.1597,7391.39,7315.61,7043.33,7815.22,7043.33,369.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0054,0.0081,0.0,0.0,0.0,0.0,5,8,6,8,China,AS1221,0.4362,0.016598,0.001305,normal,0
3HX7j2SDdqGSimSDqk7RLfcQ3h8h,3,1,2,2.0,1,2,0.65900288,18.83213639,-18.17313351,0.035,10844.76,10844.76,0.43,21689.1,0.43,361.49,1.0,1.0,1.0,1.0,0.0,0.0,0.0001,6.993,0.0055,0.0028,0.0,0.0,0.0,1.0,3,6,5,6,Nigeria,AS133982,0.2003,0.002911,0.000804,normal,0
3JTJPBzKQvDxRpt1pBLsj6dfz7rBY52h59,1,1,0,0.0,1,0,0.29819362,0.0,0.29819362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Australia,AS28573,0.0,0.0,0.000665,normal,0
3JocAC6vcBmmXefUSSNKuUMJceieJz,1,1,0,0.0,1,0,3.46204102,0.0,3.46204102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Brazil,AS18881,0.0,0.0,0.001652,rapid_cashout,1
3JsvSPYS1R5GRa9wbeUQ73FsnK2,4,4,0,0.0,5,0,7.80867697,0.0,7.80867697,0.0,8498.95,4891.1,3633.63,16972.11,0.0,424.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.0,0.0,0.0,0.0,5,8,7,8,Singapore,AS2856,0.4362,0.0,0.002953,normal,0
3JzrcvdZaLPvRSJLGuvkJF5ucPvbkFhr,2,1,1,1.0,1,1,1.37831718,1.37831718,0.0,1.0,72.22,72.22,72.22,72.22,72.22,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.7692,0.7692,0.0,0.0,1.0,0.0,2,4,2,2,China,AS3320,0.2181,0.0,0.000689,mixer,1
3K2dVYPACiWHEBac8Zg3B6z9poKAE,4,3,1,0.3333333333333333,3,2,9.99550374,10.77140142,-0.77589768,0.928,6914.14,5188.0,55.08,15499.34,55.08,345.71,0.0,0.0,0.0433,0.0433,0.0,0.0,0.0027,0.0,0.0058,0.0087,0.0,0.0,0.0,0.0,5,8,5,7,Germany,AS24940,0.4362,0.00176,0.001427,normal,0
3K7oYxg9QYaeuFmgBWJTgRxykfW5,3,2,1,0.5,3,1,7.33550314,1.46099488,5.87450826,0.1992,13092.05,13092.05,204.18,25979.91,204.18,436.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0023,0.0069,0.0,0.0,0.0,0.0,4,6,4,5,Nigeria,AS17547,0.3457,0.01377,0.002369,normal,0
3KZPSnREY5HKirvwsYhkyGEn64hsd3yDw,2,1,1,1.0,1,2,1.57966402,6.99746906,-5.41780504,0.2257,1.95,1.95,1.95,1.95,1.95,0.03,1.0,1.0,1.0,1.0,0.0,0.0,2.8213,3.3898,15.3846,7.6923,1.0,0.0,0.0,1.0,3,4,4,4,Brazil,AS27699,0.0,0.000903,0.00071,normal,0
3LJr1AjvvBhqAgqAnjwfFshD4PxE,2,1,1,1.0,3,1,9.26903082,1.03808101,8.23094981,0.112,807.55,807.55,807.55,807.55,807.55,13.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.0,0.0737,0.2212,0.0,0.0,0.0,0.0,4,4,4,4,Brazil,AS28573,0.2181,4.3e-05,0.001959,normal,0
3LP4qkrPd9oonAXJcZtpfks4178KWesnC,8,4,4,1.0,4,8,6.57909968,17.62285014,-11.04375046,0.3733,3853.93,120.17,0.29,23680.79,0.29,449.63,0.6122,0.8872,0.8872,0.8872,0.0,0.0,0.0008,6.8775,0.0178,0.0089,0.0,0.0,0.0,0.0,11,16,7,14,India,AS1221,0.5453,0.014573,0.002907,normal,0
3MrL9duuLmB7Gv1cqEfF8i8ctva,1,1,0,0.0,1,0,1.03260353,0.0,1.03260353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Germany,AS2856,0.0,0.0,0.000735,normal,0
3NEFfmWHPf6uhL3gYGRYcDpn1nLAp,1,0,1,1.0,0,1,0.0,3.502773,-3.502773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,Australia,AS13335,0.0,0.0,0.000642,rapid_cashout,1
3NTgh9zVJv5qjMLnXM6iT43i2L7ovjWZL,2,1,1,1.0,1,1,2.20939264,2.20939264,0.0,1.0,18.82,18.82,18.82,18.82,18.82,0.31,0.0,1.0,1.0,1.0,0.0374,3.74,2.7778,0.5045,2.439,2.439,1.0,0.0,1.0,0.0,2,4,3,4,Nigeria,AS36873,0.0,1.1e-05,0.001188,peel_chain,1
3PZHQP6DH3UGEBKBjyfbauzS1iuARzf2,2,1,1,1.0,1,1,0.05209103,0.05209103,0.0,1.0,72.57,72.57,72.57,72.57,72.57,1.21,0.0,0.0,0.0,1.0,0.0,0.0,0.7937,0.0,0.7634,0.7634,0.0,0.0,1.0,0.0,2,4,3,4,Brazil,AS27699,0.2181,3e-06,0.000645,mixer,1
3PZrFNoHUc3qKZFG1VX2rRNz1w,1,1,0,0.0,1,0,1.70061794,0.0,1.70061794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Australia,AS7018,0.0,0.0,0.002434,normal,0
3Q9WMP1dfjR8TKaqxwSHdZibrZfy,3,2,1,0.5,2,2,0.34429185,14.92127433,-14.57698248,0.0231,4651.36,4651.36,0.46,9302.25,0.46,155.05,0.1284,0.1284,0.1284,0.1284,0.0,0.0,0.0001,0.8795,0.0129,0.0129,0.0,0.0,0.0,0.0,4,6,4,5,United Kingdom,AS13285,0.2003,0.002914,0.000712,normal,0
3QAA5srcvVRNHB6x14AWwpGTmNHdL,3,2,1,0.5,4,1,14.31909959,3.30097733,11.01812226,0.2305,10703.06,10703.06,1477.69,19928.42,1477.69,356.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0028,0.0112,0.0,0.0,0.0,0.0,5,6,4,5,Russia,AS24940,0.3457,0.003558,0.006223,normal,0
3QSdv1mBT8kE7weyWQhDykHESMtYae,2,1,1,1.0,1,1,0.49955943,13.54260412,-13.04304469,0.0369,965.12,965.12,965.12,965.12,0.0,16.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.0,0.0618,0.0618,0.0,0.0,0.0,0.0,2,4,4,4,Australia,AS12714,0.2181,0.0,0.000684,normal,0
3QdQGsxvSmcZQ1BRacq2KQynjcJkBY,3,2,1,0.5,3,1,2.94957573,1.13665143,1.8129243,0.3854,31.29,31.29,24.56,38.01,38.01,1.04,0.0,0.0,0.3854,0.3854,0.0,0.0,0.3536,0.0,0.8772,2.6316,0.0,0.0,0.0,0.0,4,6,3,5,United Kingdom,AS13285,0.2003,0.00854,0.002057,normal,0
3REcS2qvbxSV4LiipYv8giSg6B,1,0,1,1.0,0,1,0.0,11.648246,-11.648246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,Germany,AS3209,0.0,0.0,0.000642,rapid_cashout,1
3RTAyULyEEK1PArQCG4Gs6QCtzBsDAsZBD,3,1,2,2.0,1,2,3.21259557,2.41977399,0.79282158,0.7532,10844.6,10844.6,4117.26,17571.94,0.0,361.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0055,0.0028,0.0,0.0,0.0,0.0,3,6,4,6,Brazil,AS1221,0.3457,0.000883,0.001598,normal,0
3RU2s2sRMJSC6KUDn4bne3rjoNMWFHGFz,1,1,0,0.0,1,0,2.78074922,0.0,2.78074922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,China,AS4134,0.0,0.0,0.001652,rapid_cashout,1
3RjYKhmeBSe1CJa7Fime8bQwTs8BbKH,2,1,1,1.0,1,1,3.66540865,3.66540865,0.0,1.0,5.3,5.3,5.3,5.3,5.3,0.09,1.0,1.0,1.0,1.0,0.0624,6.24,7.1429,1.5873,5.2632,5.2632,1.0,0.0,1.0,1.0,2,4,4,4,Nigeria,AS2856,0.0,3.4e-05,0.002383,peel_chain,1
3RuWcHnVcnqyMQAYugUE167aVxn5,2,1,1,1.0,1,1,4.80537112,4.80537112,0.0,1.0,2.31,2.31,2.31,2.31,2.31,0.04,1.0,1.0,1.0,1.0,0.0583,5.83,11.1111,3.0211,7.1429,7.1429,1.0,0.0,1.0,1.0,2,4,3,4,United States,AS16509,0.0,2.8e-05,0.002669,peel_chain,1
3S67d7uKsDVG18wTHqhymSL2hf,3,2,1,0.5,5,2,30.24271286,7.31591586,22.926797,0.2419,8362.33,8362.33,220.3,16504.37,220.3,278.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0072,0.0179,0.0,0.0,0.0,0.0,7,6,6,6,Australia,AS1221,0.3457,0.002544,0.003017,normal,0
3S92iyhTC3TFTE53sMXGJoBh2ZBXXMR,9,0,9,9.0,0,9,0.0,9.73072799,-9.73072799,0.0,0.94,0.51,0.06,2.77,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1304,0.0,0.0,1.0,0.0,0.0,9,18,9,15,Australia,AS13335,0.1098,0.0,0.000642,mixer,1
3SXaP4XsE9t8fb7NpTAwBhQ3TM,1,1,0,0.0,1,0,1.3256819,0.0,1.3256819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Australia,AS13335,0.0,0.0,0.000881,normal,0
3Shu3oJN9XZnA5scEu9TFF1ougA,5,2,3,1.5,2,3,7.48605083,7.19925665,0.28679418,0.9617,6811.22,3508.2,1.17,20227.32,47.32,454.08,0.0,0.0,0.1476,0.1476,0.0,0.0,0.0021,0.0,0.0066,0.0044,0.0,0.0,0.0,0.0,4,10,8,10,Germany,AS1221,0.4192,0.000393,0.001675,normal,0
3Ta5HbTxqRecvbuBEio6YernuwmfxPr,3,1,2,2.0,3,4,10.85188682,10.11970556,0.73218126,0.9325,5922.35,5922.35,1.55,11843.15,1.55,197.41,0.5376,0.5376,0.5376,0.5376,0.0,0.0,0.0047,2.1082,0.0203,0.0152,0.0,0.0,0.0,0.0,7,6,4,5,Russia,AS13285,0.2003,0.00382,0.002375,normal,0
3Tk62XigK8QJnLgcA7oqsLkVV55coua,3,2,1,0.5,2,1,2.3448743,1.42101571,0.92385859,0.606,16829.63,16829.63,1906.45,31752.82,1906.45,560.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0018,0.0036,0.0,0.0,0.0,0.0,3,6,5,5,Russia,AS17547,0.3457,0.000658,0.001782,normal,0
3Tuq7QqffdfGruYy5NhcWWzauu5S2qWbHf,2,1,1,1.0,1,1,3.57487213,3.57487213,0.0,1.0,65.32,65.32,65.32,65.32,65.32,1.09,0.0,0.0,0.0,1.0,0.0,0.0,0.8772,0.0,0.8403,0.8403,0.0,0.0,1.0,0.0,2,4,4,4,China,AS2856,0.2181,0.0,0.000843,mixer,1
3Tx7bQXxZpS9iVjHjKMNTDtoUtzsXHXDv,1,0,1,1.0,0,2,0.0,6.44060971,-6.44060971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,Brazil,AS18881,0.0,0.0,0.000642,normal,0
3UEiVyxcsCdLUg1hFtcaQRioJPXGgFZKmo,8,3,5,1.6666666666666667,3,7,12.08780893,15.99621691,-3.90840798,0.7557,5624.09,482.18,0.13,25715.21,0.13,656.14,0.4316,0.5957,0.5957,0.5957,0.0,0.0,0.0012,5.2717,0.0107,0.0046,0.0,0.0,0.0,0.0,10,16,7,13,Germany,AS13285,0.5453,0.013371,0.004152,normal,0
3UrWPVycMyK23qMk2tL6MMMfFebu4JL2K,2,1,1,1.0,1,1,3.95785597,3.95785597,0.0,1.0,16.21,16.21,16.21,16.21,16.21,0.27,0.0,1.0,1.0,1.0,0.05,5.0,3.125,0.5811,2.7027,2.7027,1.0,0.0,1.0,0.0,2,4,2,4,Australia,AS13335,0.2181,2.8e-05,0.001652,peel_chain,1
3UzSztahg6RjKQoJzTac2JWdViT8,8,3,5,1.6666666666666667,4,7,16.70375752,23.57019291,-6.86643539,0.7087,5991.55,2525.56,23.56,16315.73,23.56,699.01,0.0,0.3252,0.3252,0.3252,0.0,0.0,0.001,0.1324,0.01,0.0057,0.0,0.0,0.0,0.0,11,16,9,14,Australia,AS133982,0.4702,0.015468,0.002695,normal,0
3VE9ZbhK9hmZvPrb2TuG5msBgE55d3,1,1,0,0.0,1,0,9.99610923,0.0,9.99610923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Nigeria,AS37075,0.0,0.0,0.001293,normal,0
3ViUfkV18eaRAHLSzHCh1cVd3zy,3,2,1,0.5,2,1,7.58050895,1.55060488,6.02990407,0.2046,12835.42,12835.42,8383.9,17286.95,0.0,427.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0023,0.0047,0.0,0.0,0.0,0.0,3,6,5,5,Brazil,AS16509,0.2003,0.003828,0.001246,normal,0
3WJgHikAcGFNes3eP8qTww1BpgNofG,6,2,4,2.0,2,6,4.5680332,16.40259377,-11.83456057,0.2785,5072.3,6388.27,481.04,8669.22,1836.65,422.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0142,0.0047,0.0,0.0,0.0,0.0,8,12,8,9,Australia,AS13335,0.5638,0.003843,0.006169,normal,0
3WUVAkKLHWYNp5Sa6VKyk2Q3Ypnx,2,1,1,1.0,1,1,4.52500111,4.52500111,0.0,1.0,14.15,14.15,14.15,14.15,14.15,0.24,0.0,1.0,1.0,1.0,0.0615,6.15,3.4483,0.6601,2.9412,2.9412,1.0,0.0,1.0,1.0,2,4,3,4,United Kingdom,AS1221,0.0,1.7e-05,0.002912,peel_chain,1
3XD4dmJ2ibucP2qkHJyGB8DLQi8byu,2,1,1,1.0,3,3,11.35199977,3.15431635,8.19768342,0.2779,34.02,34.02,34.02,34.02,34.02,0.57,0.0,0.0,0.2779,0.2779,0.0,0.0,0.4482,0.0,4.4776,4.4776,0.0,0.0,0.0,0.0,6,4,3,4,India,AS12714,0.2181,0.007571,0.001835,normal,0
3XgzK114QXgMjF2c4btDb8x6cNmeo,2,1,1,1.0,1,1,5.02192646,5.02192646,0.0,1.0,5.58,5.58,5.58,5.58,5.58,0.09,1.0,1.0,1.0,1.0,0.0725,7.25,7.1429,1.5198,5.2632,5.2632,1.0,0.0,1.0,1.0,2,4,3,4,China,AS1221,0.0,9e-06,0.002047,peel_chain,1
3XiJpNgyaojg2UynnaiaAdcq9g2w72K9hQ,1,0,1,1.0,0,1,0.0,4.952935,-4.952935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,Germany,AS24940,0.0,0.0,0.000642,peel_chain,1
3YDp8h4EuYp111FwsLJjtZq7JsSj9MY3j,4,3,1,0.3333333333333333,3,1,7.75660788,7.56361083,0.19299705,0.9751,3251.21,3998.68,0.13,5754.83,0.13,162.56,0.2164,0.2164,0.2164,0.2164,0.0,0.0,0.006,1.915,0.0061,0.0184,0.0,0.0,0.0,0.0,4,8,6,8,Australia,AS1221,0.2181,0.000883,0.003011,normal,0
3YGQShmUCPaZzXFGRga7QNCLfm,1,1,0,0.0,1,0,4.01523245,0.0,4.01523245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Russia,AS17547,0.0,0.0,0.002047,peel_chain,1
3YPrVTpTvBHXLTAuPeyQdc9czbjwKFaU6N,2,1,1,1.0,1,1,1.31999785,1.31999785,0.0,1.0,48.69,48.69,48.69,48.69,48.69,0.81,0.0,0.0,1.0,1.0,0.0,0.0,1.1628,0.0,1.0989,1.0989,0.0,0.0,1.0,0.0,2,4,4,4,Nigeria,AS25513,0.2181,0.0,0.000709,mixer,1
3YPvWtsHnRwWpHJbzV9YMZYTKBhaEm3kh,7,4,3,0.75,4,3,14.41733544,23.89215692,-9.47482148,0.6034,4668.43,2637.97,1.23,13554.31,1.23,466.84,0.2662,0.2662,0.5007,0.5007,0.0,0.0,0.0013,1.1937,0.0064,0.0086,0.0,0.0,0.0,0.0,6,14,8,13,Australia,AS12389,0.4641,0.003911,0.002383,normal,0
3ZyqosPkKxdGvhBgKH5Xogfmh5PTW2L4Ze,1,1,0,0.0,1,0,3.57857627,0.0,3.57857627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Germany,AS37075,0.0,0.0,0.001652,rapid_cashout,1
3bjnjFKZUyZTVcNn18FBXsFcFKbk,2,1,1,1.0,1,1,13.45513774,13.45513774,0.0,1.0,1.56,1.56,1.56,1.56,1.56,0.03,1.0,1.0,1.0,1.0,0.0277,2.77,12.5,3.9062,7.6923,7.6923,1.0,0.0,1.0,1.0,2,4,4,4,Australia,AS13335,0.0,9e-06,0.001188,rapid_cashout,1
3bm9HDNNHwAdUSJkh9HPd2DJaGikzQ,2,1,1,1.0,1,1,1.67922511,1.67922511,0.0,1.0,37.72,37.72,37.72,37.72,37.72,0.63,0.0,0.0,1.0,1.0,0.0,0.0,1.4706,0.0,1.3699,1.3699,0.0,0.0,1.0,0.0,2,4,3,4,Germany,AS12389,0.2181,0.0,0.000727,mixer,1
3cZNWiZtTCgjcPX2wKgfQM7PtzeJUzNG,2,2,0,0.0,2,0,0.9881999,0.0,0.9881999,0.0,29560.21,29560.21,29560.21,29560.21,0.0,492.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,2,4,4,4,Australia,AS13285,0.2181,0.0,0.000732,normal,0
3cgt1RgerKqQ8XVX3i3vXKPLtozEgxvCL4,1,1,0,0.0,1,0,4.91233205,0.0,4.91233205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,India,AS29465,0.0,0.0,0.002383,peel_chain,1
3cguUUwzFbnAmAJjEK3Cc13y4JT4qK9,8,3,5,1.6666666666666667,3,7,6.38193998,14.72203855,-8.34009857,0.4335,3768.33,920.26,49.71,14434.32,49.71,439.64,0.0,0.0,0.6668,0.7663,0.0,0.0,0.001,0.0,0.0159,0.0068,0.0,0.0,0.0,0.0,10,16,8,15,Australia,AS1221,0.5998,0.0132,0.002995,normal,0
3dM5dj9CibV4YJXqTz34n37ofTg,1,1,0,0.0,1,0,4.65797816,0.0,4.65797816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Australia,AS1221,0.0,0.0,0.002383,peel_chain,1
3dZmzLAnQFsxZ44DWGS4G6a589ZK,4,3,1,0.3333333333333333,6,1,16.91049108,1.48817468,15.4223164,0.088,4347.7,2961.05,1.91,10080.13,1.91,217.38,0.088,0.088,0.088,0.088,0.0,0.0,0.0004,0.3024,0.0046,0.0276,0.0,0.0,0.0,0.0,7,8,5,7,India,AS12714,0.1769,0.007868,0.003186,normal,0
3dcBBVSNefyc8zj8kdNQjc6mSq,1,0,1,1.0,0,1,0.0,7.34502372,-7.34502372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,Germany,AS3209,0.0,0.0,0.000642,normal,0
3dwK5w58xhaKRBZkkyfFSRb3U2NehL,2,1,1,1.0,3,1,12.10140273,5.88236662,6.21903611,0.4861,54.13,54.13,54.13,54.13,54.13,0.9,0.0,0.0,0.4861,0.4861,0.0,0.0,0.5117,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4,4,4,4,India,AS13285,0.2181,0.001567,0.001493,normal,0
3eE8pzhbg85sZ6QYaT1H7LFbdQ9sxQ1BR,1,0,1,1.0,0,1,0.0,11.289587,-11.289587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,Australia,AS4657,0.0,0.0,0.000642,rapid_cashout,1
3emjFdYUPffcH3pup1AiSTzoa6,1,1,0,0.0,1,0,1.57891509,0.0,1.57891509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,China,AS4134,0.0,0.0,0.000717,normal,0
3erUgXjqXFataTbKv8V7YQLRW6cfzt15,1,0,1,1.0,0,1,0.0,3.95763,-3.95763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,China,AS3216,0.0,0.0,0.000642,rapid_cashout,1
3esijc78xkHM4MfhgUGAbQDR5B,8,2,6,3.0,3,8,8.44754777,28.33964975,-19.89210198,0.2981,4935.7,4973.1,0.98,10107.8,0.98,575.83,0.093,0.093,0.093,0.093,0.0,0.0,0.0005,0.4697,0.0139,0.0052,0.0,0.0,0.0,0.0,11,16,6,11,United States,AS12714,0.4362,0.010824,0.001377,normal,0
3ewk9TL64oZaEGPdS1gYeckah5v7nJ6m,2,1,1,1.0,1,1,2.19588539,2.19588539,0.0,1.0,15.56,15.56,15.56,15.56,15.56,0.26,0.0,1.0,1.0,1.0,0.0782,7.82,3.2258,0.6039,2.7778,2.7778,1.0,0.0,1.0,0.0,2,4,3,4,Singapore,AS17547,0.0,1.4e-05,0.001188,peel_chain,1
3fKC7oJh5peFtLNqc7UgH7TRfkZBGh,1,0,1,1.0,0,1,0.0,9.16552951,-9.16552951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,Germany,AS3209,0.0,0.0,0.000642,normal,0
3fLx3bhJtaTdv2zcshTdtLwvRW4CxUwTU8,2,1,1,1.0,1,1,3.84453685,3.84453685,0.0,1.0,6.2,6.2,6.2,6.2,6.2,0.1,1.0,1.0,1.0,1.0,0.0348,3.48,6.6667,1.3889,5.0,5.0,1.0,0.0,1.0,1.0,2,4,4,4,Brazil,AS27699,0.0,6e-06,0.001652,rapid_cashout,1
3faDh7yPaUG24SYY5V58c4Ghe4,3,1,2,2.0,1,2,1.33105701,14.05729564,-12.72623863,0.0947,12619.39,12619.39,1.21,25237.56,1.21,420.65,0.7188,0.7188,0.7188,0.7188,0.0,0.0,0.0002,3.2525,0.0048,0.0024,0.0,0.0,0.0,0.0,3,6,4,5,Russia,AS25513,0.2003,6e-05,0.000729,normal,0
3fp7paGJM5pmRWqJgvNoohNDNWUaK1pz,4,3,1,0.3333333333333333,3,1,22.37416743,2.59007423,19.7840932,0.1158,8400.84,2054.59,25.87,23122.05,2054.59,420.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0024,0.0071,0.0,0.0,0.0,0.0,3,8,4,7,United States,AS16509,0.3272,0.000664,0.006775,normal,0
3fqWVtUZRkpcSR3LTEg9VdXHSuU98uq,2,1,1,1.0,1,1,3.25987087,3.25987087,0.0,1.0,1.47,1.47,1.47,1.47,1.47,0.02,1.0,1.0,1.0,1.0,0.0498,4.98,14.2857,4.0486,8.3333,8.3333,1.0,0.0,1.0,1.0,2,4,4,4,Brazil,AS18881,0.0,1.7e-05,0.002912,peel_chain,1
